"STATION","NAME","DATE","PRCP","SNWD","TMAX","TMIN"
"GME00123970","HOLZKIRCHEN, GM","2000-11-28","0.11","0.0","48","32"
"GME00123970","HOLZKIRCHEN, GM","2000-11-29","0.00","0.0","55","34"
"GME00123970","HOLZKIRCHEN, GM","2000-11-30","0.00","0.0","52","35"
"GME00123970","HOLZKIRCHEN, GM","2000-12-01","0.00","0.0","43","27"
"GME00123970","HOLZKIRCHEN, GM","2000-12-02","0.00","0.0","47","28"
"GME00123970","HOLZKIRCHEN, GM","2000-12-03","0.00","0.0","48","31"
"GME00123970","HOLZKIRCHEN, GM","2000-12-04","0.00","0.0","42","32"
"GME00123970","HOLZKIRCHEN, GM","2000-12-05","0.00","0.0","45","29"
"GME00123970","HOLZKIRCHEN, GM","2000-12-06","0.00","0.0","39","28"
"GME00123970","HOLZKIRCHEN, GM","2000-12-07","0.00","0.0","44","32"
"GME00123970","HOLZKIRCHEN, GM","2000-12-08","0.04","0.0","59","41"
"GME00123970","HOLZKIRCHEN, GM","2000-12-09","0.09","0.0","49","41"
"GME00123970","HOLZKIRCHEN, GM","2000-12-10","0.08","0.0","50","41"
"GME00123970","HOLZKIRCHEN, GM","2000-12-11","0.00","0.0","58","42"
"GME00123970","HOLZKIRCHEN, GM","2000-12-12","0.00","0.0","59","42"
"GME00123970","HOLZKIRCHEN, GM","2000-12-13","0.00","0.0","55","42"
"GME00123970","HOLZKIRCHEN, GM","2000-12-14","0.31","0.0","46","36"
"GME00123970","HOLZKIRCHEN, GM","2000-12-15","0.09","0.0","42","34"
"GME00123970","HOLZKIRCHEN, GM","2000-12-16","0.32","0.4","35","32"
"GME00123970","HOLZKIRCHEN, GM","2000-12-17","0.14","1.6","36","31"
"GME00123970","HOLZKIRCHEN, GM","2000-12-18","0.58","1.2","41","31"
"GME00123970","HOLZKIRCHEN, GM","2000-12-19","0.33","0.4","40","34"
"GME00123970","HOLZKIRCHEN, GM","2000-12-20","0.00","0.0","34","27"
"GME00123970","HOLZKIRCHEN, GM","2000-12-21","0.00","0.0","28","22"
"GME00123970","HOLZKIRCHEN, GM","2000-12-22","0.00","0.0","25","20"
"GME00123970","HOLZKIRCHEN, GM","2000-12-23","0.00","0.0","40","13"
"GME00123970","HOLZKIRCHEN, GM","2000-12-24","0.00","0.0","40","17"
"GME00123970","HOLZKIRCHEN, GM","2000-12-25","0.05","0.0","41","29"
"GME00123970","HOLZKIRCHEN, GM","2000-12-26","0.00","0.0","46","29"
"GME00123970","HOLZKIRCHEN, GM","2000-12-27","0.01","0.0","46","28"
"GME00123970","HOLZKIRCHEN, GM","2000-12-28","0.38","0.0","37","28"
"GME00123970","HOLZKIRCHEN, GM","2000-12-29","0.15","0.0","30","24"
"GME00123970","HOLZKIRCHEN, GM","2000-12-30","0.17","0.8","34","25"
"GME00123970","HOLZKIRCHEN, GM","2000-12-31","0.02","3.1","31","17"
"GME00123970","HOLZKIRCHEN, GM","2001-01-01","0.00","3.1","36","10"
"GME00123970","HOLZKIRCHEN, GM","2001-01-02","0.16","2.0","47","32"
"GME00123970","HOLZKIRCHEN, GM","2001-01-03","0.00","1.2","45","31"
"GME00123970","HOLZKIRCHEN, GM","2001-01-04","0.02","0.0","40","26"
"GME00123970","HOLZKIRCHEN, GM","2001-01-05","0.01","0.0","45","31"
"GME00123970","HOLZKIRCHEN, GM","2001-01-06","0.41","0.0","49","38"
"GME00123970","HOLZKIRCHEN, GM","2001-01-07","0.86","1.2","38","33"
"GME00123970","HOLZKIRCHEN, GM","2001-01-08","0.72","7.9","34","32"
"GME00123970","HOLZKIRCHEN, GM","2001-01-09","0.00","11.0","36","23"
"GME00123970","HOLZKIRCHEN, GM","2001-01-10","0.07","9.4","36","20"
"GME00123970","HOLZKIRCHEN, GM","2001-01-11","0.08","9.1","40","35"
"GME00123970","HOLZKIRCHEN, GM","2001-01-12","0.02","7.1","35","26"
"GME00123970","HOLZKIRCHEN, GM","2001-01-13","0.00","6.7","26","20"
"GME00123970","HOLZKIRCHEN, GM","2001-01-14","0.00","6.3","24","17"
"GME00123970","HOLZKIRCHEN, GM","2001-01-15","0.00","5.9","24","9"
"GME00123970","HOLZKIRCHEN, GM","2001-01-16","0.00","5.9","30","6"
"GME00123970","HOLZKIRCHEN, GM","2001-01-17","0.00","5.5","33","11"
"GME00123970","HOLZKIRCHEN, GM","2001-01-18","0.00","5.5","31","17"
"GME00123970","HOLZKIRCHEN, GM","2001-01-19","0.00","5.1","40","13"
"GME00123970","HOLZKIRCHEN, GM","2001-01-20","0.01","4.7","36","24"
"GME00123970","HOLZKIRCHEN, GM","2001-01-21","0.00","4.7","31","22"
"GME00123970","HOLZKIRCHEN, GM","2001-01-22","0.02","4.7","44","25"
"GME00123970","HOLZKIRCHEN, GM","2001-01-23","0.00","4.3","50","29"
"GME00123970","HOLZKIRCHEN, GM","2001-01-24","0.30","3.9","49","35"
"GME00123970","HOLZKIRCHEN, GM","2001-01-25","0.49","3.1","45","34"
"GME00123970","HOLZKIRCHEN, GM","2001-01-26","0.00","2.4","38","29"
"GME00123970","HOLZKIRCHEN, GM","2001-01-27","0.02","2.4","38","27"
"GME00123970","HOLZKIRCHEN, GM","2001-01-28","0.00","2.4","39","25"
"GME00123970","HOLZKIRCHEN, GM","2001-01-29","0.00","2.4","36","20"
"GME00123970","HOLZKIRCHEN, GM","2001-01-30","0.03","2.4","32","20"
"GME00123970","HOLZKIRCHEN, GM","2001-01-31","0.04","2.8","32","27"
"GME00123970","HOLZKIRCHEN, GM","2001-02-01","0.25","3.1","28","24"
"GME00123970","HOLZKIRCHEN, GM","2001-02-02","0.61","7.1","29","23"
"GME00123970","HOLZKIRCHEN, GM","2001-02-03","0.80","17.3","35","24"
"GME00123970","HOLZKIRCHEN, GM","2001-02-04","0.10","13.8","48","33"
"GME00123970","HOLZKIRCHEN, GM","2001-02-05","0.00","8.3","47","33"
"GME00123970","HOLZKIRCHEN, GM","2001-02-06","0.01","5.5","59","36"
"GME00123970","HOLZKIRCHEN, GM","2001-02-07","0.00","3.9","58","36"
"GME00123970","HOLZKIRCHEN, GM","2001-02-08","0.06","0.0","57","38"
"GME00123970","HOLZKIRCHEN, GM","2001-02-09","0.39","0.0","48","34"
"GME00123970","HOLZKIRCHEN, GM","2001-02-10","0.00","0.4","42","31"
"GME00123970","HOLZKIRCHEN, GM","2001-02-11","0.00","0.0","52","28"
"GME00123970","HOLZKIRCHEN, GM","2001-02-12","0.00","0.0","57","29"
"GME00123970","HOLZKIRCHEN, GM","2001-02-13","0.26","0.0","48","38"
"GME00123970","HOLZKIRCHEN, GM","2001-02-14","0.00","0.0","38","31"
"GME00123970","HOLZKIRCHEN, GM","2001-02-15","0.00","0.0","45","29"
"GME00123970","HOLZKIRCHEN, GM","2001-02-16","0.00","0.0","55","27"
"GME00123970","HOLZKIRCHEN, GM","2001-02-17","0.02","0.0","39","35"
"GME00123970","HOLZKIRCHEN, GM","2001-02-18","0.00","0.0","40","31"
"GME00123970","HOLZKIRCHEN, GM","2001-02-19","0.18","0.0","40","27"
"GME00123970","HOLZKIRCHEN, GM","2001-02-20","0.12","2.8","34","31"
"GME00123970","HOLZKIRCHEN, GM","2001-02-21","0.37","3.1","38","30"
"GME00123970","HOLZKIRCHEN, GM","2001-02-22","0.52","3.5","35","32"
"GME00123970","HOLZKIRCHEN, GM","2001-02-23","0.58","5.1","35","28"
"GME00123970","HOLZKIRCHEN, GM","2001-02-24","0.01","8.3","32","23"
"GME00123970","HOLZKIRCHEN, GM","2001-02-25","0.00","7.1","30","19"
"GME00123970","HOLZKIRCHEN, GM","2001-02-26","0.00","6.3","31","15"
"GME00123970","HOLZKIRCHEN, GM","2001-02-27","0.00","5.5","36","13"
"GME00123970","HOLZKIRCHEN, GM","2001-02-28","0.00","4.7","41","19"
"GME00123970","HOLZKIRCHEN, GM","2001-03-01","0.19","4.3","42","25"
"GME00123970","HOLZKIRCHEN, GM","2001-03-02","0.04","7.5","41","27"
"GME00123970","HOLZKIRCHEN, GM","2001-03-03","0.29","4.7","41","33"
"GME00123970","HOLZKIRCHEN, GM","2001-03-04","0.77","3.5","41","31"
"GME00123970","HOLZKIRCHEN, GM","2001-03-05","0.02","3.5","40","33"
"GME00123970","HOLZKIRCHEN, GM","2001-03-06","0.00","2.8","41","29"
"GME00123970","HOLZKIRCHEN, GM","2001-03-07","0.00","2.4","50","26"
"GME00123970","HOLZKIRCHEN, GM","2001-03-08","0.03","0.0","58","34"
"GME00123970","HOLZKIRCHEN, GM","2001-03-09","0.11","0.0","47","40"
"GME00123970","HOLZKIRCHEN, GM","2001-03-10","0.14","0.0","53","37"
"GME00123970","HOLZKIRCHEN, GM","2001-03-11","0.28","0.0","56","41"
"GME00123970","HOLZKIRCHEN, GM","2001-03-12","0.41","0.0","61","44"
"GME00123970","HOLZKIRCHEN, GM","2001-03-13","0.34","0.0","51","38"
"GME00123970","HOLZKIRCHEN, GM","2001-03-14","0.49","0.0","44","35"
"GME00123970","HOLZKIRCHEN, GM","2001-03-15","0.22","0.0","53","36"
"GME00123970","HOLZKIRCHEN, GM","2001-03-16","0.00","0.0","63","37"
"GME00123970","HOLZKIRCHEN, GM","2001-03-17","0.45","0.0","53","40"
"GME00123970","HOLZKIRCHEN, GM","2001-03-18","0.04","0.0","55","41"
"GME00123970","HOLZKIRCHEN, GM","2001-03-19","0.04","0.0","46","36"
"GME00123970","HOLZKIRCHEN, GM","2001-03-20","0.44","0.0","38","32"
"GME00123970","HOLZKIRCHEN, GM","2001-03-21","0.38","0.0","50","34"
"GME00123970","HOLZKIRCHEN, GM","2001-03-22","0.21","0.0","57","43"
"GME00123970","HOLZKIRCHEN, GM","2001-03-23","0.21","0.0","62","42"
"GME00123970","HOLZKIRCHEN, GM","2001-03-24","0.15","0.0","60","47"
"GME00123970","HOLZKIRCHEN, GM","2001-03-25","0.33","0.0","52","44"
"GME00123970","HOLZKIRCHEN, GM","2001-03-26","0.01","0.0","45","35"
"GME00123970","HOLZKIRCHEN, GM","2001-03-27","0.00","0.0","38","32"
"GME00123970","HOLZKIRCHEN, GM","2001-03-28","0.00","0.0","50","28"
"GME00123970","HOLZKIRCHEN, GM","2001-03-29","0.33","0.0","61","34"
"GME00123970","HOLZKIRCHEN, GM","2001-03-30","0.34","0.0","47","36"
"GME00123970","HOLZKIRCHEN, GM","2001-03-31","0.00","0.0","52","36"
"GME00123970","HOLZKIRCHEN, GM","2001-04-01","0.00","0.0","59","31"
"GME00123970","HOLZKIRCHEN, GM","2001-04-02","0.00","0.0","65","32"
"GME00123970","HOLZKIRCHEN, GM","2001-04-03","0.00","0.0","66","42"
"GME00123970","HOLZKIRCHEN, GM","2001-04-04","0.26","0.0","67","39"
"GME00123970","HOLZKIRCHEN, GM","2001-04-05","0.04","0.0","47","36"
"GME00123970","HOLZKIRCHEN, GM","2001-04-06","0.20","0.0","54","36"
"GME00123970","HOLZKIRCHEN, GM","2001-04-07","0.76","0.0","46","36"
"GME00123970","HOLZKIRCHEN, GM","2001-04-08","0.27","0.0","48","36"
"GME00123970","HOLZKIRCHEN, GM","2001-04-09","0.10","0.0","49","36"
"GME00123970","HOLZKIRCHEN, GM","2001-04-10","0.20","0.0","50","40"
"GME00123970","HOLZKIRCHEN, GM","2001-04-11","0.58","0.0","45","39"
"GME00123970","HOLZKIRCHEN, GM","2001-04-12","0.04","0.0","45","39"
"GME00123970","HOLZKIRCHEN, GM","2001-04-13","0.06","0.4","40","29"
"GME00123970","HOLZKIRCHEN, GM","2001-04-14","0.08","0.4","39","27"
"GME00123970","HOLZKIRCHEN, GM","2001-04-15","1.11","0.4","37","29"
"GME00123970","HOLZKIRCHEN, GM","2001-04-16","0.13","0.0","47","34"
"GME00123970","HOLZKIRCHEN, GM","2001-04-17","0.17","0.0","42","34"
"GME00123970","HOLZKIRCHEN, GM","2001-04-18","0.31","0.0","50","31"
"GME00123970","HOLZKIRCHEN, GM","2001-04-19","0.54","2.0","41","32"
"GME00123970","HOLZKIRCHEN, GM","2001-04-20","0.69","3.9","35","32"
"GME00123970","HOLZKIRCHEN, GM","2001-04-21","0.13","6.7","38","31"
"GME00123970","HOLZKIRCHEN, GM","2001-04-22","0.07","3.9","38","32"
"GME00123970","HOLZKIRCHEN, GM","2001-04-23","0.00","2.0","52","28"
"GME00123970","HOLZKIRCHEN, GM","2001-04-24","0.00","0.0","63","34"
"GME00123970","HOLZKIRCHEN, GM","2001-04-25","0.05","0.0","72","41"
"GME00123970","HOLZKIRCHEN, GM","2001-04-26","0.01","0.0","56","41"
"GME00123970","HOLZKIRCHEN, GM","2001-04-27","0.02","0.0","61","36"
"GME00123970","HOLZKIRCHEN, GM","2001-04-28","0.06","0.0","59","44"
"GME00123970","HOLZKIRCHEN, GM","2001-04-29","0.00","0.0","67","42"
"GME00123970","HOLZKIRCHEN, GM","2001-04-30","0.00","0.0","75","41"
"GME00123970","HOLZKIRCHEN, GM","2001-05-01","0.00","0.0","79","46"
"GME00123970","HOLZKIRCHEN, GM","2001-05-02","0.00","0.0","78","46"
"GME00123970","HOLZKIRCHEN, GM","2001-05-03","0.00","0.0","78","51"
"GME00123970","HOLZKIRCHEN, GM","2001-05-04","0.00","0.0","68","55"
"GME00123970","HOLZKIRCHEN, GM","2001-05-05","0.11","0.0","65","47"
"GME00123970","HOLZKIRCHEN, GM","2001-05-06","0.06","0.0","51","45"
"GME00123970","HOLZKIRCHEN, GM","2001-05-07","0.00","0.0","52","46"
"GME00123970","HOLZKIRCHEN, GM","2001-05-08","0.04","0.0","53","46"
"GME00123970","HOLZKIRCHEN, GM","2001-05-09","0.00","0.0","67","46"
"GME00123970","HOLZKIRCHEN, GM","2001-05-10","0.00","0.0","68","44"
"GME00123970","HOLZKIRCHEN, GM","2001-05-11","0.00","0.0","68","41"
"GME00123970","HOLZKIRCHEN, GM","2001-05-12","0.00","0.0","68","46"
"GME00123970","HOLZKIRCHEN, GM","2001-05-13","0.00","0.0","70","41"
"GME00123970","HOLZKIRCHEN, GM","2001-05-14","0.38","0.0","74","46"
"GME00123970","HOLZKIRCHEN, GM","2001-05-15","0.63","0.0","65","49"
"GME00123970","HOLZKIRCHEN, GM","2001-05-16","0.00","0.0","72","47"
"GME00123970","HOLZKIRCHEN, GM","2001-05-17","0.15","0.0","68","49"
"GME00123970","HOLZKIRCHEN, GM","2001-05-18","0.35","0.0","57","44"
"GME00123970","HOLZKIRCHEN, GM","2001-05-19","0.00","0.0","60","41"
"GME00123970","HOLZKIRCHEN, GM","2001-05-20","0.00","0.0","66","38"
"GME00123970","HOLZKIRCHEN, GM","2001-05-21","0.00","0.0","68","44"
"GME00123970","HOLZKIRCHEN, GM","2001-05-22","0.00","0.0","67","45"
"GME00123970","HOLZKIRCHEN, GM","2001-05-23","0.00","0.0","70","46"
"GME00123970","HOLZKIRCHEN, GM","2001-05-24","0.04","0.0","74","48"
"GME00123970","HOLZKIRCHEN, GM","2001-05-25","0.39","0.0","70","54"
"GME00123970","HOLZKIRCHEN, GM","2001-05-26","0.00","0.0","73","49"
"GME00123970","HOLZKIRCHEN, GM","2001-05-27","0.00","0.0","76","53"
"GME00123970","HOLZKIRCHEN, GM","2001-05-28","0.00","0.0","77","59"
"GME00123970","HOLZKIRCHEN, GM","2001-05-29","0.00","0.0","80","58"
"GME00123970","HOLZKIRCHEN, GM","2001-05-30","0.07","0.0","78","60"
"GME00123970","HOLZKIRCHEN, GM","2001-05-31","0.16","0.0","69","54"
"GME00123970","HOLZKIRCHEN, GM","2001-06-01","0.02","0.0","57","48"
"GME00123970","HOLZKIRCHEN, GM","2001-06-02","0.85","0.0","55","47"
"GME00123970","HOLZKIRCHEN, GM","2001-06-03","0.53","0.0","47","39"
"GME00123970","HOLZKIRCHEN, GM","2001-06-04","0.00","0.0","56","38"
"GME00123970","HOLZKIRCHEN, GM","2001-06-05","0.02","0.0","68","37"
"GME00123970","HOLZKIRCHEN, GM","2001-06-06","0.39","0.0","56","47"
"GME00123970","HOLZKIRCHEN, GM","2001-06-07","0.00","0.0","69","49"
"GME00123970","HOLZKIRCHEN, GM","2001-06-08","0.54","0.0","63","53"
"GME00123970","HOLZKIRCHEN, GM","2001-06-09","1.39","0.0","54","50"
"GME00123970","HOLZKIRCHEN, GM","2001-06-10","1.62","0.0","55","50"
"GME00123970","HOLZKIRCHEN, GM","2001-06-11","0.21","0.0","54","43"
"GME00123970","HOLZKIRCHEN, GM","2001-06-12","0.00","0.0","66","38"
"GME00123970","HOLZKIRCHEN, GM","2001-06-13","0.51","0.0","71","45"
"GME00123970","HOLZKIRCHEN, GM","2001-06-14","0.02","0.0","69","51"
"GME00123970","HOLZKIRCHEN, GM","2001-06-15","0.17","0.0","77","48"
"GME00123970","HOLZKIRCHEN, GM","2001-06-16","1.06","0.0","69","52"
"GME00123970","HOLZKIRCHEN, GM","2001-06-17","0.23","0.0","65","50"
"GME00123970","HOLZKIRCHEN, GM","2001-06-18","1.40","0.0","56","50"
"GME00123970","HOLZKIRCHEN, GM","2001-06-19","0.54","0.0","53","49"
"GME00123970","HOLZKIRCHEN, GM","2001-06-20","0.00","0.0","65","41"
"GME00123970","HOLZKIRCHEN, GM","2001-06-21","0.01","0.0","73","45"
"GME00123970","HOLZKIRCHEN, GM","2001-06-22","0.00","0.0","68","55"
"GME00123970","HOLZKIRCHEN, GM","2001-06-23","0.00","0.0","70","49"
"GME00123970","HOLZKIRCHEN, GM","2001-06-24","0.00","0.0","76","45"
"GME00123970","HOLZKIRCHEN, GM","2001-06-25","0.00","0.0","77","51"
"GME00123970","HOLZKIRCHEN, GM","2001-06-26","0.00","0.0","80","52"
"GME00123970","HOLZKIRCHEN, GM","2001-06-27","0.02","0.0","86","52"
"GME00123970","HOLZKIRCHEN, GM","2001-06-28","0.22","0.0","68","60"
"GME00123970","HOLZKIRCHEN, GM","2001-06-29","0.00","0.0","75","58"
"GME00123970","HOLZKIRCHEN, GM","2001-06-30","0.20","0.0","80","53"
"GME00123970","HOLZKIRCHEN, GM","2001-07-01","0.00","0.0","69","56"
"GME00123970","HOLZKIRCHEN, GM","2001-07-02","0.00","0.0","71","55"
"GME00123970","HOLZKIRCHEN, GM","2001-07-03","0.00","0.0","70","51"
"GME00123970","HOLZKIRCHEN, GM","2001-07-04","0.00","0.0","75","46"
"GME00123970","HOLZKIRCHEN, GM","2001-07-05","0.00","0.0","79","49"
"GME00123970","HOLZKIRCHEN, GM","2001-07-06","0.00","0.0","85","55"
"GME00123970","HOLZKIRCHEN, GM","2001-07-07","0.10","0.0","83","56"
"GME00123970","HOLZKIRCHEN, GM","2001-07-08","0.69","0.0","73","54"
"GME00123970","HOLZKIRCHEN, GM","2001-07-09","0.00","0.0","72","55"
"GME00123970","HOLZKIRCHEN, GM","2001-07-10","0.00","0.0","79","51"
"GME00123970","HOLZKIRCHEN, GM","2001-07-11","0.06","0.0","67","56"
"GME00123970","HOLZKIRCHEN, GM","2001-07-12","0.01","0.0","72","52"
"GME00123970","HOLZKIRCHEN, GM","2001-07-13","0.00","0.0","66","54"
"GME00123970","HOLZKIRCHEN, GM","2001-07-14","0.00","0.0","82","54"
"GME00123970","HOLZKIRCHEN, GM","2001-07-15","1.11","0.0","76","55"
"GME00123970","HOLZKIRCHEN, GM","2001-07-16","0.10","0.0","56","50"
"GME00123970","HOLZKIRCHEN, GM","2001-07-17","0.01","0.0","63","51"
"GME00123970","HOLZKIRCHEN, GM","2001-07-18","0.26","0.0","58","50"
"GME00123970","HOLZKIRCHEN, GM","2001-07-19","0.03","0.0","64","51"
"GME00123970","HOLZKIRCHEN, GM","2001-07-20","0.62","0.0","58","52"
"GME00123970","HOLZKIRCHEN, GM","2001-07-21","0.00","0.0","67","52"
"GME00123970","HOLZKIRCHEN, GM","2001-07-22","0.00","0.0","74","48"
"GME00123970","HOLZKIRCHEN, GM","2001-07-23","0.00","0.0","78","51"
"GME00123970","HOLZKIRCHEN, GM","2001-07-24","0.01","0.0","77","55"
"GME00123970","HOLZKIRCHEN, GM","2001-07-25","0.23","0.0","77","56"
"GME00123970","HOLZKIRCHEN, GM","2001-07-26","0.00","0.0","80","54"
"GME00123970","HOLZKIRCHEN, GM","2001-07-27","0.00","0.0","82","56"
"GME00123970","HOLZKIRCHEN, GM","2001-07-28","0.00","0.0","84","55"
"GME00123970","HOLZKIRCHEN, GM","2001-07-29","0.04","0.0","81","59"
"GME00123970","HOLZKIRCHEN, GM","2001-07-30","0.00","0.0","80","58"
"GME00123970","HOLZKIRCHEN, GM","2001-07-31","0.00","0.0","86","56"
"GME00123970","HOLZKIRCHEN, GM","2001-08-01","0.00","0.0","83","65"
"GME00123970","HOLZKIRCHEN, GM","2001-08-02","0.00","0.0","86","58"
"GME00123970","HOLZKIRCHEN, GM","2001-08-03","0.80","0.0","83","62"
"GME00123970","HOLZKIRCHEN, GM","2001-08-04","0.99","0.0","72","59"
"GME00123970","HOLZKIRCHEN, GM","2001-08-05","0.00","0.0","69","54"
"GME00123970","HOLZKIRCHEN, GM","2001-08-06","0.00","0.0","74","49"
"GME00123970","HOLZKIRCHEN, GM","2001-08-07","0.00","0.0","75","56"
"GME00123970","HOLZKIRCHEN, GM","2001-08-08","0.24","0.0","69","59"
"GME00123970","HOLZKIRCHEN, GM","2001-08-09","1.27","0.0","71","58"
"GME00123970","HOLZKIRCHEN, GM","2001-08-10","0.38","0.0","64","55"
"GME00123970","HOLZKIRCHEN, GM","2001-08-11","0.02","0.0","62","49"
"GME00123970","HOLZKIRCHEN, GM","2001-08-12","0.00","0.0","72","45"
"GME00123970","HOLZKIRCHEN, GM","2001-08-13","0.00","0.0","76","49"
"GME00123970","HOLZKIRCHEN, GM","2001-08-14","0.00","0.0","82","54"
"GME00123970","HOLZKIRCHEN, GM","2001-08-15","0.00","0.0","87","57"
"GME00123970","HOLZKIRCHEN, GM","2001-08-16","0.17","0.0","85","64"
"GME00123970","HOLZKIRCHEN, GM","2001-08-17","0.43","0.0","74","62"
"GME00123970","HOLZKIRCHEN, GM","2001-08-18","0.00","0.0","78","55"
"GME00123970","HOLZKIRCHEN, GM","2001-08-19","0.00","0.0","77","59"
"GME00123970","HOLZKIRCHEN, GM","2001-08-20","0.06","0.0","63","58"
"GME00123970","HOLZKIRCHEN, GM","2001-08-21","0.02","0.0","65","57"
"GME00123970","HOLZKIRCHEN, GM","2001-08-22","0.00","0.0","73","53"
"GME00123970","HOLZKIRCHEN, GM","2001-08-23","0.00","0.0","76","53"
"GME00123970","HOLZKIRCHEN, GM","2001-08-24","0.00","0.0","79","54"
"GME00123970","HOLZKIRCHEN, GM","2001-08-25","0.00","0.0","81","54"
"GME00123970","HOLZKIRCHEN, GM","2001-08-26","0.00","0.0","84","54"
"GME00123970","HOLZKIRCHEN, GM","2001-08-27","0.03","0.0","83","59"
"GME00123970","HOLZKIRCHEN, GM","2001-08-28","0.00","0.0","67","54"
"GME00123970","HOLZKIRCHEN, GM","2001-08-29","0.00","0.0","71","47"
"GME00123970","HOLZKIRCHEN, GM","2001-08-30","0.70","0.0","69","46"
"GME00123970","HOLZKIRCHEN, GM","2001-08-31","1.12","0.0","63","53"
"GME00123970","HOLZKIRCHEN, GM","2001-09-01","0.37","0.0","58","52"
"GME00123970","HOLZKIRCHEN, GM","2001-09-02","0.07","0.0","58","49"
"GME00123970","HOLZKIRCHEN, GM","2001-09-03","0.02","0.0","70","47"
"GME00123970","HOLZKIRCHEN, GM","2001-09-04","0.50","0.0","58","49"
"GME00123970","HOLZKIRCHEN, GM","2001-09-05","0.72","0.0","56","48"
"GME00123970","HOLZKIRCHEN, GM","2001-09-06","0.30","0.0","59","48"
"GME00123970","HOLZKIRCHEN, GM","2001-09-07","0.54","0.0","59","50"
"GME00123970","HOLZKIRCHEN, GM","2001-09-08","1.59","0.0","55","49"
"GME00123970","HOLZKIRCHEN, GM","2001-09-09","0.15","0.0","55","42"
"GME00123970","HOLZKIRCHEN, GM","2001-09-10","0.14","0.0","49","40"
"GME00123970","HOLZKIRCHEN, GM","2001-09-11","0.03","0.0","51","43"
"GME00123970","HOLZKIRCHEN, GM","2001-09-12","0.27","0.0","51","44"
"GME00123970","HOLZKIRCHEN, GM","2001-09-13","0.39","0.0","60","44"
"GME00123970","HOLZKIRCHEN, GM","2001-09-14","0.60","0.0","51","44"
"GME00123970","HOLZKIRCHEN, GM","2001-09-15","0.36","0.0","56","43"
"GME00123970","HOLZKIRCHEN, GM","2001-09-16","0.77","0.0","50","42"
"GME00123970","HOLZKIRCHEN, GM","2001-09-17","0.20","0.0","52","41"
"GME00123970","HOLZKIRCHEN, GM","2001-09-18","0.00","0.0","54","40"
"GME00123970","HOLZKIRCHEN, GM","2001-09-19","0.00","0.0","63","35"
"GME00123970","HOLZKIRCHEN, GM","2001-09-20","0.04","0.0","60","44"
"GME00123970","HOLZKIRCHEN, GM","2001-09-21","0.18","0.0","55","48"
"GME00123970","HOLZKIRCHEN, GM","2001-09-22","0.25","0.0","53","45"
"GME00123970","HOLZKIRCHEN, GM","2001-09-23","0.18","0.0","52","47"
"GME00123970","HOLZKIRCHEN, GM","2001-09-24","0.11","0.0","59","50"
"GME00123970","HOLZKIRCHEN, GM","2001-09-25","0.38","0.0","53","47"
"GME00123970","HOLZKIRCHEN, GM","2001-09-26","0.13","0.0","55","44"
"GME00123970","HOLZKIRCHEN, GM","2001-09-27","0.00","0.0","61","40"
"GME00123970","HOLZKIRCHEN, GM","2001-09-28","0.00","0.0","67","42"
"GME00123970","HOLZKIRCHEN, GM","2001-09-29","0.03","0.0","68","42"
"GME00123970","HOLZKIRCHEN, GM","2001-09-30","0.13","0.0","60","50"
"GME00123970","HOLZKIRCHEN, GM","2001-10-01","0.00","0.0","65","47"
"GME00123970","HOLZKIRCHEN, GM","2001-10-02","0.00","0.0","76","53"
"GME00123970","HOLZKIRCHEN, GM","2001-10-03","0.01","0.0","74","51"
"GME00123970","HOLZKIRCHEN, GM","2001-10-04","0.06","0.0","56","46"
"GME00123970","HOLZKIRCHEN, GM","2001-10-05","0.00","0.0","60","39"
"GME00123970","HOLZKIRCHEN, GM","2001-10-06","0.00","0.0","70","45"
"GME00123970","HOLZKIRCHEN, GM","2001-10-07","0.00","0.0","65","48"
"GME00123970","HOLZKIRCHEN, GM","2001-10-08","0.01","0.0","70","47"
"GME00123970","HOLZKIRCHEN, GM","2001-10-09","0.00","0.0","64","49"
"GME00123970","HOLZKIRCHEN, GM","2001-10-10","0.00","0.0","65","46"
"GME00123970","HOLZKIRCHEN, GM","2001-10-11","0.00","0.0","65","45"
"GME00123970","HOLZKIRCHEN, GM","2001-10-12","0.00","0.0","69","42"
"GME00123970","HOLZKIRCHEN, GM","2001-10-13","0.00","0.0","69","45"
"GME00123970","HOLZKIRCHEN, GM","2001-10-14","0.00","0.0","72","45"
"GME00123970","HOLZKIRCHEN, GM","2001-10-15","0.00","0.0","69","46"
"GME00123970","HOLZKIRCHEN, GM","2001-10-16","0.00","0.0","65","51"
"GME00123970","HOLZKIRCHEN, GM","2001-10-17","0.00","0.0","57","48"
"GME00123970","HOLZKIRCHEN, GM","2001-10-18","0.00","0.0","64","45"
"GME00123970","HOLZKIRCHEN, GM","2001-10-19","0.00","0.0","60","43"
"GME00123970","HOLZKIRCHEN, GM","2001-10-20","0.06","0.0","60","45"
"GME00123970","HOLZKIRCHEN, GM","2001-10-21","0.60","0.0","55","48"
"GME00123970","HOLZKIRCHEN, GM","2001-10-22","0.00","0.0","61","43"
